Year,City,State,City & State,Month,Date,Total Sales,Total Value,Median Price,Total Listings,Months to Sell All
2007,Temple-Belton,Texas,"Temple-Belton, TX",January,2007-01-01,108,11990000,99000,879,5.4
2007,Temple-Belton,Texas,"Temple-Belton, TX",February,2007-02-01,124,16000000,111800,NA,NA
2007,Temple-Belton,Texas,"Temple-Belton, TX",March,2007-03-01,159,20990000,111900,944,5.7
2007,Temple-Belton,Texas,"Temple-Belton, TX",April,2007-04-01,183,24540000,116500,987,5.9
2007,Temple-Belton,Texas,"Temple-Belton, TX",May,2007-05-01,207,30255000,117200,973,5.8
2007,Temple-Belton,Texas,"Temple-Belton, TX",June,2007-06-01,207,29825000,125900,982,5.9
2007,Temple-Belton,Texas,"Temple-Belton, TX",July,2007-07-01,198,27970000,119100,1032,6.2
2007,Temple-Belton,Texas,"Temple-Belton, TX",August,2007-08-01,203,30820000,124400,NA,NA
2007,Temple-Belton,Texas,"Temple-Belton, TX",September,2007-09-01,129,17000000,121700,NA,NA
2007,Temple-Belton,Texas,"Temple-Belton, TX",October,2007-10-01,125,16645000,118000,1056,6.5
2007,Temple-Belton,Texas,"Temple-Belton, TX",November,2007-11-01,134,18460000,123800,997,6.2
2007,Temple-Belton,Texas,"Temple-Belton, TX",December,2007-12-01,158,23540000,127500,1021,6.3
2007,Texarkana,Texas,"Texarkana, TX",January,2007-01-01,75,8625000,96200,NA,NA
2007,Texarkana,Texas,"Texarkana, TX",February,2007-02-01,89,9895000,105000,NA,NA
2007,Texarkana,Texas,"Texarkana, TX",March,2007-03-01,102,11995000,90000,NA,NA
2007,Texarkana,Texas,"Texarkana, TX",April,2007-04-01,97,10150000,93500,NA,NA
2007,Texarkana,Texas,"Texarkana, TX",May,2007-05-01,75,7135000,78100,NA,NA
2007,Texarkana,Texas,"Texarkana, TX",June,2007-06-01,96,12265000,107500,NA,NA
2007,Texarkana,Texas,"Texarkana, TX",July,2007-07-01,94,13155000,131100,NA,NA
2007,Texarkana,Texas,"Texarkana, TX",August,2007-08-01,83,11630000,112900,NA,NA
2007,Texarkana,Texas,"Texarkana, TX",September,2007-09-01,70,9700000,120000,NA,NA
2007,Texarkana,Texas,"Texarkana, TX",October,2007-10-01,51,6590000,111700,NA,NA
2007,Texarkana,Texas,"Texarkana, TX",November,2007-11-01,65,7565000,108500,NA,NA
2007,Texarkana,Texas,"Texarkana, TX",December,2007-12-01,63,6550000,79400,530,6.6
2007,Tyler,Texas,"Tyler, TX",January,2007-01-01,200,33950000,136300,2348,7.7
2007,Tyler,Texas,"Tyler, TX",February,2007-02-01,253,36850000,130000,2448,8.1
2007,Tyler,Texas,"Tyler, TX",March,2007-03-01,300,45345000,128500,2649,8.8
2007,Tyler,Texas,"Tyler, TX",April,2007-04-01,318,51850000,132200,2723,8.9
2007,Tyler,Texas,"Tyler, TX",May,2007-05-01,376,61645000,137700,2862,9.3
2007,Tyler,Texas,"Tyler, TX",June,2007-06-01,343,59405000,142500,2926,9.7
2007,Tyler,Texas,"Tyler, TX",July,2007-07-01,359,58290000,138400,2969,9.8
2007,Tyler,Texas,"Tyler, TX",August,2007-08-01,366,58035000,132800,2898,9.6
2007,Tyler,Texas,"Tyler, TX",September,2007-09-01,294,48870000,139000,2901,9.6
2007,Tyler,Texas,"Tyler, TX",October,2007-10-01,273,40130000,126600,2866,9.5
2007,Tyler,Texas,"Tyler, TX",November,2007-11-01,265,41310000,134800,2684,8.9
2007,Tyler,Texas,"Tyler, TX",December,2007-12-01,248,34040000,126700,2737,9.1
2007,Victoria,Texas,"Victoria, TX",January,2007-01-01,50,6495000,106700,295,3.8
2007,Victoria,Texas,"Victoria, TX",February,2007-02-01,61,7260000,107800,331,4.3
2007,Victoria,Texas,"Victoria, TX",March,2007-03-01,87,11755000,125800,303,3.9
2007,Victoria,Texas,"Victoria, TX",April,2007-04-01,84,10175000,106700,298,3.9
2007,Victoria,Texas,"Victoria, TX",May,2007-05-01,98,13995000,129200,336,4.4
2007,Victoria,Texas,"Victoria, TX",June,2007-06-01,86,11540000,125000,327,4.2
2007,Victoria,Texas,"Victoria, TX",July,2007-07-01,94,14060000,132500,545,6.9
2007,Victoria,Texas,"Victoria, TX",August,2007-08-01,92,12725000,125500,351,4.5
2007,Victoria,Texas,"Victoria, TX",September,2007-09-01,68,10100000,128000,574,7.4
2007,Victoria,Texas,"Victoria, TX",October,2007-10-01,68,7965000,101800,358,4.6
2007,Victoria,Texas,"Victoria, TX",November,2007-11-01,70,9495000,115600,563,7.2
2007,Victoria,Texas,"Victoria, TX",December,2007-12-01,63,8180000,116200,353,4.6
2007,Waco,Texas,"Waco, TX",January,2007-01-01,132,15155000,103500,NA,NA
2007,Waco,Texas,"Waco, TX",February,2007-02-01,175,22115000,115400,NA,NA
2007,Waco,Texas,"Waco, TX",March,2007-03-01,227,28080000,104100,NA,NA
2007,Waco,Texas,"Waco, TX",April,2007-04-01,193,24615000,113200,1599,7.5
2007,Waco,Texas,"Waco, TX",May,2007-05-01,239,33495000,119600,1634,7.7
2007,Waco,Texas,"Waco, TX",June,2007-06-01,237,32955000,122400,NA,NA
2007,Waco,Texas,"Waco, TX",July,2007-07-01,244,33640000,124600,1783,8.6
2007,Waco,Texas,"Waco, TX",August,2007-08-01,240,32070000,122200,1837,8.9
2007,Waco,Texas,"Waco, TX",September,2007-09-01,152,20485000,117600,1818,9
2007,Waco,Texas,"Waco, TX",October,2007-10-01,183,24835000,107600,NA,NA
2007,Waco,Texas,"Waco, TX",November,2007-11-01,169,23400000,112900,1750,8.8
2007,Waco,Texas,"Waco, TX",December,2007-12-01,158,21040000,110500,NA,NA
2007,Wichita Falls,Texas,"Wichita Falls, TX",January,2007-01-01,148,15495000,92000,862,5
2007,Wichita Falls,Texas,"Wichita Falls, TX",February,2007-02-01,159,17380000,94600,855,4.9
2007,Wichita Falls,Texas,"Wichita Falls, TX",March,2007-03-01,198,20395000,87500,888,5.1
2007,Wichita Falls,Texas,"Wichita Falls, TX",April,2007-04-01,170,19125000,102000,947,5.4
2007,Wichita Falls,Texas,"Wichita Falls, TX",May,2007-05-01,186,21230000,104500,949,5.5
2007,Wichita Falls,Texas,"Wichita Falls, TX",June,2007-06-01,204,22890000,97300,951,5.5
2007,Wichita Falls,Texas,"Wichita Falls, TX",July,2007-07-01,178,21015000,104400,950,5.6
2007,Wichita Falls,Texas,"Wichita Falls, TX",August,2007-08-01,191,22015000,109300,935,5.5
2007,Wichita Falls,Texas,"Wichita Falls, TX",September,2007-09-01,146,15345000,88200,954,5.6
2007,Wichita Falls,Texas,"Wichita Falls, TX",October,2007-10-01,108,12715000,100000,947,5.7
2007,Wichita Falls,Texas,"Wichita Falls, TX",November,2007-11-01,137,14215000,91200,964,5.9
2007,Wichita Falls,Texas,"Wichita Falls, TX",December,2007-12-01,127,12795000,87200,905,5.6
2008,Abilene,Texas,"Abilene, TX",January,2008-01-01,84,9089942,88800,859,5.3
2008,Abilene,Texas,"Abilene, TX",February,2008-02-01,127,15970270,111900,899,5.6
2008,Abilene,Texas,"Abilene, TX",March,2008-03-01,147,15496685,97500,923,5.9
2008,Abilene,Texas,"Abilene, TX",April,2008-04-01,161,18288157,106900,941,6.1
2008,Abilene,Texas,"Abilene, TX",May,2008-05-01,182,21314933,104000,951,6.3
2008,Abilene,Texas,"Abilene, TX",June,2008-06-01,180,21146068,110400,1000,6.7
2008,Abilene,Texas,"Abilene, TX",July,2008-07-01,171,19502253,106400,1013,7.1
2008,Abilene,Texas,"Abilene, TX",August,2008-08-01,131,16067354,111200,966,7
2008,Abilene,Texas,"Abilene, TX",September,2008-09-01,141,15643014,106900,992,7.2
2008,Abilene,Texas,"Abilene, TX",October,2008-10-01,116,15057270,131600,860,6.3
2008,Abilene,Texas,"Abilene, TX",November,2008-11-01,94,10792418,100000,863,6.3
2008,Abilene,Texas,"Abilene, TX",December,2008-12-01,117,14151971,110000,821,6
2008,Amarillo,Texas,"Amarillo, TX",January,2008-01-01,187,26055000,123600,1421,5.2
2008,Amarillo,Texas,"Amarillo, TX",February,2008-02-01,274,37900000,122700,1413,5.1
2008,Amarillo,Texas,"Amarillo, TX",March,2008-03-01,264,36825000,122300,1336,4.9
2008,Amarillo,Texas,"Amarillo, TX",April,2008-04-01,299,45755000,124900,1387,5
2008,Amarillo,Texas,"Amarillo, TX",May,2008-05-01,291,41435000,122200,1498,5.5
2008,Amarillo,Texas,"Amarillo, TX",June,2008-06-01,296,42955000,122600,1519,5.7
2008,Amarillo,Texas,"Amarillo, TX",July,2008-07-01,324,45600000,123100,1564,5.9
2008,Amarillo,Texas,"Amarillo, TX",August,2008-08-01,284,40730000,129500,1519,5.7
2008,Amarillo,Texas,"Amarillo, TX",September,2008-09-01,254,38575000,132700,1480,5.6
2008,Amarillo,Texas,"Amarillo, TX",October,2008-10-01,226,34800000,130000,1474,5.6
2008,Amarillo,Texas,"Amarillo, TX",November,2008-11-01,140,19235000,116500,1471,5.8
2008,Amarillo,Texas,"Amarillo, TX",December,2008-12-01,170,22755000,117900,1437,5.7
2008,Arlington,Texas,"Arlington, TX",January,2008-01-01,299,41280330,128000,2652,5.5
2008,Arlington,Texas,"Arlington, TX",February,2008-02-01,361,52437477,127000,2606,5.5
2008,Arlington,Texas,"Arlington, TX",March,2008-03-01,390,60168088,131100,2660,5.8
2008,Arlington,Texas,"Arlington, TX",April,2008-04-01,458,67512370,130400,2676,5.9
2008,Arlington,Texas,"Arlington, TX",May,2008-05-01,531,81648934,131700,2578,5.7
2008,Arlington,Texas,"Arlington, TX",June,2008-06-01,468,71016280,131400,2587,5.9
2008,Arlington,Texas,"Arlington, TX",July,2008-07-01,452,69076095,136600,2546,6
2008,Arlington,Texas,"Arlington, TX",August,2008-08-01,464,67702876,130700,2415,5.8
2008,Arlington,Texas,"Arlington, TX",September,2008-09-01,436,63544449,127900,2241,5.3
2008,Arlington,Texas,"Arlington, TX",October,2008-10-01,369,51740641,126300,2203,5.3
2008,Arlington,Texas,"Arlington, TX",November,2008-11-01,263,37364981,123200,2139,5.3
2008,Arlington,Texas,"Arlington, TX",December,2008-12-01,323,46549795,130200,1957,4.9
2008,Austin,Texas,"Austin, TX",January,2008-01-01,1435,346359718,185300,10403,4.5
2008,Austin,Texas,"Austin, TX",February,2008-02-01,1705,394847541,180300,10861,4.7
2008,Austin,Texas,"Austin, TX",March,2008-03-01,2049,486846093,188800,11431,5.1
2008,Austin,Texas,"Austin, TX",April,2008-04-01,2190,521407482,187000,11833,5.3
2008,Austin,Texas,"Austin, TX",May,2008-05-01,2352,600681316,193800,12415,5.7
2008,Austin,Texas,"Austin, TX",June,2008-06-01,2421,614811824,196400,12769,6
2008,Austin,Texas,"Austin, TX",July,2008-07-01,2292,576614008,190900,12728,6.2
2008,Austin,Texas,"Austin, TX",August,2008-08-01,2214,553078210,194300,12078,6
2008,Austin,Texas,"Austin, TX",September,2008-09-01,1829,437423637,181800,11907,6
2008,Austin,Texas,"Austin, TX",October,2008-10-01,1444,345831114,188500,11635,5.9
2008,Austin,Texas,"Austin, TX",November,2008-11-01,1089,251409268,180100,10869,5.7
2008,Austin,Texas,"Austin, TX",December,2008-12-01,1420,341207960,179600,10089,5.4
2008,Bay Area,Texas,"Bay Area, TX",January,2008-01-01,331,56398952,141500,3921,6.8
2008,Bay Area,Texas,"Bay Area, TX",February,2008-02-01,468,82031673,146900,4005,7
2008,Bay Area,Texas,"Bay Area, TX",March,2008-03-01,574,112078144,158000,4155,7.3
2008,Bay Area,Texas,"Bay Area, TX",April,2008-04-01,563,98627606,153100,4248,7.5
2008,Bay Area,Texas,"Bay Area, TX",May,2008-05-01,648,127418177,159700,4215,7.5
2008,Bay Area,Texas,"Bay Area, TX",June,2008-06-01,659,132977285,162800,4169,7.5
2008,Bay Area,Texas,"Bay Area, TX",July,2008-07-01,671,146093090,170200,4135,7.5
2008,Bay Area,Texas,"Bay Area, TX",August,2008-08-01,605,131890669,167300,4030,7.4
2008,Bay Area,Texas,"Bay Area, TX",September,2008-09-01,298,59706694,170900,3623,6.9
2008,Bay Area,Texas,"Bay Area, TX",October,2008-10-01,365,64474771,147200,3344,6.5
2008,Bay Area,Texas,"Bay Area, TX",November,2008-11-01,281,46981295,139300,3126,6.3
2008,Bay Area,Texas,"Bay Area, TX",December,2008-12-01,425,72996172,149400,2853,5.8
2008,Beaumont,Texas,"Beaumont, TX",January,2008-01-01,122,18145000,134300,1321,6.4
2008,Beaumont,Texas,"Beaumont, TX",February,2008-02-01,153,21225000,120600,1322,6.5
2008,Beaumont,Texas,"Beaumont, TX",March,2008-03-01,178,25915000,121100,1388,7
2008,Beaumont,Texas,"Beaumont, TX",April,2008-04-01,210,29975000,126700,1411,7.1
2008,Beaumont,Texas,"Beaumont, TX",May,2008-05-01,211,30935000,127600,1425,7.4
2008,Beaumont,Texas,"Beaumont, TX",June,2008-06-01,215,30505000,127700,1488,7.7
2008,Beaumont,Texas,"Beaumont, TX",July,2008-07-01,239,38825000,138600,1512,7.8
2008,Beaumont,Texas,"Beaumont, TX",August,2008-08-01,190,28220000,121900,1429,7.6
2008,Beaumont,Texas,"Beaumont, TX",September,2008-09-01,83,13010000,135500,1369,7.7
2008,Beaumont,Texas,"Beaumont, TX",October,2008-10-01,178,28240000,139000,1370,7.7
2008,Beaumont,Texas,"Beaumont, TX",November,2008-11-01,153,23125000,134400,1260,7.2
2008,Beaumont,Texas,"Beaumont, TX",December,2008-12-01,175,23065000,128100,1208,6.9
2008,Brazoria County,Texas,"Brazoria County, TX",January,2008-01-01,55,7835000,128200,669,6
2008,Brazoria County,Texas,"Brazoria County, TX",February,2008-02-01,83,11055000,119000,669,6.1
2008,Brazoria County,Texas,"Brazoria County, TX",March,2008-03-01,92,12995000,126000,654,6.2
2008,Brazoria County,Texas,"Brazoria County, TX",April,2008-04-01,100,14645000,128000,659,6.3
2008,Brazoria County,Texas,"Brazoria County, TX",May,2008-05-01,115,15775000,125500,715,7
2008,Brazoria County,Texas,"Brazoria County, TX",June,2008-06-01,101,15545000,137700,730,7.3
2008,Brazoria County,Texas,"Brazoria County, TX",July,2008-07-01,165,24750000,132300,NA,NA
2008,Brazoria County,Texas,"Brazoria County, TX",August,2008-08-01,107,16215000,132900,730,7.3
2008,Brazoria County,Texas,"Brazoria County, TX",September,2008-09-01,77,10325000,122500,688,7.1
2008,Brazoria County,Texas,"Brazoria County, TX",October,2008-10-01,86,10820000,121800,695,7.2
2008,Brazoria County,Texas,"Brazoria County, TX",November,2008-11-01,66,8530000,117100,661,7.1
2008,Brazoria County,Texas,"Brazoria County, TX",December,2008-12-01,70,9880000,120000,633,6.8
2008,Brownsville,Texas,"Brownsville, TX",January,2008-01-01,56,7020000,101800,NA,NA
2008,Brownsville,Texas,"Brownsville, TX",February,2008-02-01,82,11130000,90000,NA,NA
2008,Brownsville,Texas,"Brownsville, TX",March,2008-03-01,96,11645000,90000,NA,NA
2008,Brownsville,Texas,"Brownsville, TX",April,2008-04-01,100,12390000,88800,NA,NA
2008,Brownsville,Texas,"Brownsville, TX",May,2008-05-01,72,9910000,96000,NA,NA
2008,Brownsville,Texas,"Brownsville, TX",June,2008-06-01,75,10490000,105000,NA,NA
2008,Brownsville,Texas,"Brownsville, TX",July,2008-07-01,75,10170000,96400,NA,NA
2008,Brownsville,Texas,"Brownsville, TX",August,2008-08-01,92,12255000,102500,NA,NA
2008,Brownsville,Texas,"Brownsville, TX",September,2008-09-01,71,9700000,87900,NA,NA
2008,Brownsville,Texas,"Brownsville, TX",October,2008-10-01,69,8255000,103300,NA,NA
2008,Brownsville,Texas,"Brownsville, TX",November,2008-11-01,56,5675000,88000,NA,NA
2008,Brownsville,Texas,"Brownsville, TX",December,2008-12-01,64,6620000,75000,NA,NA
2008,Bryan-College Station,Texas,"Bryan-College Station, TX",January,2008-01-01,115,17200000,134500,1165,5.6
2008,Bryan-College Station,Texas,"Bryan-College Station, TX",February,2008-02-01,122,19875000,129600,1351,6.5
2008,Bryan-College Station,Texas,"Bryan-College Station, TX",March,2008-03-01,177,28845000,139700,1407,6.8
2008,Bryan-College Station,Texas,"Bryan-College Station, TX",April,2008-04-01,253,42535000,143200,1355,6.5
2008,Bryan-College Station,Texas,"Bryan-College Station, TX",May,2008-05-01,333,52315000,139200,1333,6.3
2008,Bryan-College Station,Texas,"Bryan-College Station, TX",June,2008-06-01,308,51760000,144400,1181,5.7
2008,Bryan-College Station,Texas,"Bryan-College Station, TX",July,2008-07-01,358,61625000,154500,1218,5.7
2008,Bryan-College Station,Texas,"Bryan-College Station, TX",August,2008-08-01,293,52620000,150700,1139,5.4
2008,Bryan-College Station,Texas,"Bryan-College Station, TX",September,2008-09-01,145,23850000,141300,1135,5.3
2008,Bryan-College Station,Texas,"Bryan-College Station, TX",October,2008-10-01,126,20650000,148000,1057,5
2008,Bryan-College Station,Texas,"Bryan-College Station, TX",November,2008-11-01,105,16575000,139200,1051,5
2008,Bryan-College Station,Texas,"Bryan-College Station, TX",December,2008-12-01,136,24305000,148000,1031,5
2008,Collin County,Texas,"Collin County, TX",January,2008-01-01,733,173570438,195600,6526,5.5
2008,Collin County,Texas,"Collin County, TX",February,2008-02-01,928,223515378,197300,6759,5.7
2008,Collin County,Texas,"Collin County, TX",March,2008-03-01,1143,291871904,203000,7106,6.1
2008,Collin County,Texas,"Collin County, TX",April,2008-04-01,1123,291164840,209500,7290,6.3
2008,Collin County,Texas,"Collin County, TX",May,2008-05-01,1283,327837305,207200,7043,6.2
2008,Collin County,Texas,"Collin County, TX",June,2008-06-01,1378,347502195,201800,7059,6.3
2008,Collin County,Texas,"Collin County, TX",July,2008-07-01,1311,334103942,211300,6767,6.1
2008,Collin County,Texas,"Collin County, TX",August,2008-08-01,1191,304556036,212200,6258,5.8
2008,Collin County,Texas,"Collin County, TX",September,2008-09-01,1013,244147070,194600,6045,5.6
2008,Collin County,Texas,"Collin County, TX",October,2008-10-01,888,227426326,204400,5832,5.4
2008,Collin County,Texas,"Collin County, TX",November,2008-11-01,587,140401559,193000,5635,5.4
2008,Collin County,Texas,"Collin County, TX",December,2008-12-01,772,187907853,200300,5083,4.9
2008,Corpus Christi,Texas,"Corpus Christi, TX",January,2008-01-01,248,37913488,127700,2891,7.7
2008,Corpus Christi,Texas,"Corpus Christi, TX",February,2008-02-01,284,45098053,136700,3007,8.2
2008,Corpus Christi,Texas,"Corpus Christi, TX",March,2008-03-01,320,55165185,144300,3121,8.7
2008,Corpus Christi,Texas,"Corpus Christi, TX",April,2008-04-01,353,58883327,147900,3110,8.8
2008,Corpus Christi,Texas,"Corpus Christi, TX",May,2008-05-01,386,65589576,NA,3258,9.3
2008,Corpus Christi,Texas,"Corpus Christi, TX",June,2008-06-01,393,65130000,143500,3150,9.1
2008,Corpus Christi,Texas,"Corpus Christi, TX",July,2008-07-01,372,62105000,146800,3071,9.1
2008,Corpus Christi,Texas,"Corpus Christi, TX",August,2008-08-01,377,60640000,135800,3115,9.3
2008,Corpus Christi,Texas,"Corpus Christi, TX",September,2008-09-01,309,50974182,138100,3102,9.3
2008,Corpus Christi,Texas,"Corpus Christi, TX",October,2008-10-01,255,42967125,139200,3056,9.4
2008,Corpus Christi,Texas,"Corpus Christi, TX",November,2008-11-01,223,33321310,130500,3000,9.5
2008,Corpus Christi,Texas,"Corpus Christi, TX",December,2008-12-01,253,36922702,133100,2971,9.4
2008,Dallas,Texas,"Dallas, TX",January,2008-01-01,3210,630240854,146100,28933,5.9
2008,Dallas,Texas,"Dallas, TX",February,2008-02-01,3869,773134573,147400,29206,6
2008,Dallas,Texas,"Dallas, TX",March,2008-03-01,4495,962729451,159600,30124,6.3
2008,Dallas,Texas,"Dallas, TX",April,2008-04-01,4764,1028613369,157600,30471,6.4
2008,Dallas,Texas,"Dallas, TX",May,2008-05-01,5198,1144397358,162100,30340,6.5
2008,Dallas,Texas,"Dallas, TX",June,2008-06-01,5180,1134394581,164400,30340,6.6
2008,Dallas,Texas,"Dallas, TX",July,2008-07-01,5125,1130066358,163500,29724,6.6
2008,Dallas,Texas,"Dallas, TX",August,2008-08-01,4912,1062012827,159300,28367,6.4
2008,Dallas,Texas,"Dallas, TX",September,2008-09-01,4293,875314057,150100,27406,6.2
2008,Dallas,Texas,"Dallas, TX",October,2008-10-01,3709,772075592,154300,26563,6.1
2008,Dallas,Texas,"Dallas, TX",November,2008-11-01,2801,557480064,144000,26573,6.2
2008,Dallas,Texas,"Dallas, TX",December,2008-12-01,3292,664006859,147600,24321,5.7
2008,Denton County,Texas,"Denton County, TX",January,2008-01-01,410,83795577,158100,3361,5
2008,Denton County,Texas,"Denton County, TX",February,2008-02-01,531,97450504,154900,3395,5.1
2008,Denton County,Texas,"Denton County, TX",March,2008-03-01,573,116046713,164800,3600,5.5
2008,Denton County,Texas,"Denton County, TX",April,2008-04-01,601,112518386,152000,3739,5.8
2008,Denton County,Texas,"Denton County, TX",May,2008-05-01,727,144373011,163100,3718,5.8
2008,Denton County,Texas,"Denton County, TX",June,2008-06-01,757,152796286,163800,3748,6
2008,Denton County,Texas,"Denton County, TX",July,2008-07-01,751,149147214,164100,3589,5.9
2008,Denton County,Texas,"Denton County, TX",August,2008-08-01,710,146739165,167600,3465,5.8
2008,Denton County,Texas,"Denton County, TX",September,2008-09-01,573,110292306,161900,3360,5.6
2008,Denton County,Texas,"Denton County, TX",October,2008-10-01,473,90656428,158500,3196,5.4
2008,Denton County,Texas,"Denton County, TX",November,2008-11-01,355,66933662,153700,3098,5.3
2008,Denton County,Texas,"Denton County, TX",December,2008-12-01,422,79108682,152500,2849,5
2008,El Paso,Texas,"El Paso, TX",January,2008-01-01,299,47445000,133200,4254,8.5
2008,El Paso,Texas,"El Paso, TX",February,2008-02-01,328,53395000,133800,4374,9
2008,El Paso,Texas,"El Paso, TX",March,2008-03-01,419,66165000,128700,4714,10
2008,El Paso,Texas,"El Paso, TX",April,2008-04-01,292,44510000,126700,4840,10.9
2008,El Paso,Texas,"El Paso, TX",May,2008-05-01,429,70460000,137800,5155,12.1
2008,El Paso,Texas,"El Paso, TX",June,2008-06-01,487,82190000,142800,5127,12.4
2008,El Paso,Texas,"El Paso, TX",July,2008-07-01,502,81170000,138500,5012,12.3
2008,El Paso,Texas,"El Paso, TX",August,2008-08-01,433,69510000,133300,5085,12.7
2008,El Paso,Texas,"El Paso, TX",September,2008-09-01,449,71575000,134300,5096,12.7
2008,El Paso,Texas,"El Paso, TX",October,2008-10-01,413,65445000,130500,5040,12.6
2008,El Paso,Texas,"El Paso, TX",November,2008-11-01,362,56495000,132800,4773,12
2008,El Paso,Texas,"El Paso, TX",December,2008-12-01,363,58035000,136300,4454,11.2
2008,Fort Bend,Texas,"Fort Bend, TX",January,2008-01-01,530,108731310,171200,4453,5
2008,Fort Bend,Texas,"Fort Bend, TX",February,2008-02-01,664,136477704,172900,4535,5.1
